Código,Producto,Precio en Dólares,Precio en Pesos
1060/00052-038,CERRADURA ELEVACION DE ASIENTO HONDA 150 TITAN NSU,2.11,0.0
1060/00140-038,CERRADURA ELEVACION DE ASIENTO HONDA WAVE 110S NSU,1.84,0.0
1060/00055-038,CERRADURA ELEVACION DE ASIENTO HONDA WAVE NSU,2.11,0.0
1060/00150-038,CERRADURA ELEVACION DE ASIENTO YAMAHA CRYPTON NSU,2.71,0.0
1060/00210-038,CERRADURA SUJETA CASCO NSU,5.46,0.0
1060/00200-038,CERRADURA SUJETA CASCO SKUA 150 V6 NSU,4.94,0.0
1221/00010-533,CHAPA CEBADOR CORTA CICLOMOTOR CICLOMEJOR,0.0,30.86
1221/00020-533,CHAPA CEBADOR LARGA CICLOMOTOR CICLOMEJOR,0.0,33.34
1741/00043-038,CHAVETA VOLANTE 150cc x100UNID. NSU,9.93,0.0
1741/00044-038,CHAVETA VOLANTE C100 x100Unid. NSU,8.57,0.0
1741/00042-621,CHAVETA VOLANTE GILERA SMASH x30 UNID. .,0.0,13016.94
1223/09502-510,CHICLER NRO  95 GILERA SMASH-110CC x10unid. BD,0.0,1712.76
1544/00132-038,CHICOTE FUSIBLE AEREO CHATO REFORZADO x10UNID. NSU,5.67,0.0
1307/00055-022,CIGUEÑAL GILERA SMASH-GUERRERO 100-C100 BIZ NSU,25.6,0.0
1307/00059-022,CIGUEÑAL HONDA WAVE LARGO TORTA CHICA NSU,44.97,0.0
1309/00020-557,CIGUEÑAL MEDIO L/EMBRAGUE JUKI MONDIAL .,0.0,82.38
1309/00030-557,CIGUEÑAL MEDIO L/EMBRAGUE MORINI 50 PERITA .,0.0,82.38
1309/00040-557,CIGUEÑAL MEDIO L/EMBRAGUE MORINI 50 REDONDO .,0.0,82.38
1311/00130-557,CIGUEÑAL MEDIO L/VOLANTE MORINI 50  PUNTA FINA .,0.0,82.38
1311/00130-520,CIGUEÑAL MEDIO L/VOLANTE MORINI 50  PUNTA FINA DA DALT,0.0,20.08
1311/00140-557,CIGUEÑAL MEDIO L/VOLANTE MORINI 50  PUNTA GRUESA .,0.0,82.38
1311/00160-040,CIGUEÑAL MEDIO L/VOLANTE SUZUKI AX 100 NSU,14.27,0.0
1307/00132-022,CIGUEÑAL YAMAHA FZ 16 NSU,64.55,0.0
1307/00137-022,CIGUEÑAL YAMAHA YBR 125 PARA CADENA MORCE NSU,52.25,0.0
1307/00200-022,CIGUEÑAL ZANELLA RX 150 NSU,43.27,0.0
1315/00085-514,CILINDRO GILERA SMASH 110 4T 52.50 MM./FUTURA 110 BRN,0.0,62006.17
1315/00087-022,CILINDRO GILERA SMASH/BETA 52.4MM H.78MM NSU,43.71,0.0
1315/00240-514,CILINDRO ZANELLA DUE 48.00 MM. 80 5T C/TAB.BOOST BRN,0.0,53891.25
1315/00250-514,CILINDRO ZANELLA DUE 51.00 MM. 90 BRN,0.0,56151.02
1315/00270-514,CILINDRO ZANELLA SOL 40.30 MM. 50 5T  BRN,0.0,53891.25
1315/00260-514,CILINDRO ZANELLA SOL 48.00 MM. 70 / 5TRANFER S/TAB BRN,0.0,53891.25
1315/00310-514,CILINDRO ZANELLA V3 48.00 MM. 80 5T C/TAB.BOOST BRN,0.0,53891.25
1225/00002-566,CODO DE ADMISION CICLO ZANELLA 50 V3 ALUMINIO VC,0.0,5257.93
1225/00013-038,CODO DE ADMISION GILERA SMASH CORTO NSU,3.32,0.0
1225/00009-038,CODO DE ADMISION GILERA SMASH LARGO NSU,5.26,0.0
1225/00045-038,CODO DE ADMISION HONDA BIZ 125 NSU,5.74,0.0
1225/00018-038,CODO DE ADMISION HONDA CBX250 TWISTER NSU,2.75,0.0
1225/00010-038,CODO DE ADMISION HONDA CG 125 TODAY NSU,1.65,0.0
1225/00055-038,CODO DE ADMISION HONDA DAX 110 / MAX 110 / DAY 110 NSU,3.32,0.0
1225/00054-038,CODO DE ADMISION HONDA FAN 125 NSU,2.34,0.0
1225/00022-038,CODO DE ADMISION HONDA NX 150 NSU,2.87,0.0
1225/00026-038,CODO DE ADMISION HONDA NXR 125 BROSS KS/ES NSU,2.75,0.0
1225/00025-038,CODO DE ADMISION HONDA NXR 125/150 NSU,2.67,0.0
1225/00028-038,CODO DE ADMISION HONDA TITAN 150 NSU,2.99,0.0
1225/00059-038,CODO DE ADMISION HONDA WAVE 110S NSU,5.31,0.0
1225/00057-077,CODO DE ADMISION HONDA WAVE 2014 NSU,4.05,0.0
1225/00056-038,CODO DE ADMISION HONDA XLR 125 NSU,2.49,0.0
1225/00269-077,CODO DE ADMISION MOTOMEL DAKAR 200 NSU,2.3,0.0
1225/00082-038,CODO DE ADMISION MOTOMEL SKUA 150- S2 NSU,1.97,0.0
1225/00271-022,CODO DE ADMISION MOTOR 200 RECTO NSU,2.02,0.0
1225/00017-514,CODO DE ADMISION REFORMA 110 A CARB.125CC COMP. BRN,0.0,11772.07
1225/00006-533,CODO DE ADMISION SUZUKI AX 100 CICLOMEJOR,0.0,224.08
1225/00006-038,CODO DE ADMISION SUZUKI AX 100 NSU,1.67,0.0
1225/00275-038,CODO DE ADMISION YAMAHA CRYPTON 105 NSU,5.2,0.0
1225/00277-038,CODO DE ADMISION YAMAHA CRYPTON 110 NSU,5.99,0.0
1225/00042-038,CODO DE ADMISION YAMAHA FAZER 250 NSU,3.12,0.0
1225/00296-038,CODO DE ADMISION YAMAHA YBR 125 BRASIL FULL 2015 NSU,4.53,0.0
1225/00295-038,CODO DE ADMISION YAMAHA YBR 125 NSU,2.74,0.0
1225/00060-038,CODO DE ADMISION ZANELLA RX 150 NSU,1.89,0.0
1321/00215-150,COMANDO ACELERADOR CON PUÑO HONDA BIZx JGO CROMOFORTE,3.3,0.0
1321/03015-560,COMANDO ACELERADOR GILERA SMASH MDA,0.0,3686.1
1321/00200-566,COMANDO ACELERADOR GILERA SMASH-HONDA BIZ-TRIP-ZB1 VC,0.0,4919.41
1321/03018-560,COMANDO ACELERADOR HONDA BIZ MDA,0.0,3896.06
1321/00300-150,COMANDO ACELERADOR HONDA CG/TITAN TODOS CROMOFORTE,0.7,0.0
1321/03022-560,COMANDO ACELERADOR HONDA FALCON/TORNADO 250 MDA,0.0,2414.08
1321/03019-560,COMANDO ACELERADOR HONDA TITAN MDA,0.0,3896.06
1321/03021-560,COMANDO ACELERADOR HONDA TWISTER-CBX 250 MDA,0.0,2414.08
1321/03010-560,COMANDO ACELERADOR RAPIDO COMPETICION MDA,0.0,5077.03
1321/00400-152,COMANDO ACELERADOR RAPIDO NEGRO CIRCUIT,26.2,0.0
1321/03012-560,COMANDO ACELERADOR RAPIDO UNIVERSAL ECONO MDA,0.0,3410.25
1321/03012-566,COMANDO ACELERADOR RAPIDO UNIVERSAL ECONO VC,0.0,4919.41
1347/00525-038,COMANDO ARR. BAJAJ ROUSER NS200/150/160 DER. NSU,13.15,0.0
1347/00051-022,COMANDO ARR. HONDA CBX 200 M/VIEJO NSU,5.05,0.0
1347/00052-022,COMANDO ARR. HONDA CBX250 TORNADO NSU,7.26,0.0
1347/00418-022,COMANDO ARR.LUCES PARADA MONDIALHD254 L.DER NEGRO NSU,4.24,0.0
1347/01120-038,COMANDO ARRANQUE HONDA XR 125L/150L DERECHO NSU,2.5,0.0
1347/00370-038,COMANDO ARRANQUE MOTOMEL SKUA NSU,3.51,0.0
1347/00144-022,"COMANDO ARRANQUE,LUCES YAMAHA CRYPTON M/N DER. NSU",6.85,0.0
1347/00526-038,COMANDO BAJAJ ROUSER NS200/150/160 LUCES IZQ.. NSU,13.23,0.0
1347/00170-022,COMANDO DE LUCES IZQ.YAMAHA NEW CRYPTON NSU,6.97,0.0
1347/00565-022,COMANDO DE LUCES ZANELLA RX 150 9 PINES DER. NSU,3.62,0.0
1347/00565-038,COMANDO DE LUCES ZANELLA RX 150 9 PINES DER. NSU,3.62,0.0
1347/00175-022,COMANDO DERECHO YAMAHA NEW CRYPTON (PULSADOR) NSU,6.78,0.0
1327/00080-022,COMANDO FRENO/EMBRAGUE SUZUKI AX100 NSU,11.89,0.0
1347/00516-038,COMANDO HONDA STORM SET LUCES/BOCINA/ARRANQUE NSU,11.02,0.0
1347/00535-022,COMANDO HONDA WAVE BOCINA/GIRO/LUCES NSU,7.7,0.0
1347/00545-038,COMANDO IZQ.LUCES BOCINA GIROS HONDA CG 150 NEW NSU,9.17,0.0
1347/00530-038,COMANDO LUCES BETA BK150 LUCES/GIRO/BOCINA CR057 NSU,7.39,0.0
1347/00184-022,COMANDO LUCES GIRO Y BOCINA C/MANIJA SUZUKI GN 125 NSU,10.45,0.0
1347/00310-038,COMANDO LUCES HONDA DAX110 LUCES/BALIZA/ARR.CROMAD NSU,4.78,0.0
1347/00300-038,COMANDO LUCES HONDA DAX110 LUCES/GIRO/BOCINA NSU,4.78,0.0
1347/00053-022,COMANDO LUCES IZQ.HONDA CBX 250 TWISTER NSU,7.23,0.0
1347/01110-038,COMANDO LUCES IZQUIERDO HONDA XR 125L NSU,5.67,0.0
1347/00401-038,COMANDO LUCES Y ARR. YAMAHA YBR125 BRASIL L.DER NSU,3.86,0.0
1347/01200-022,COMANDO LUCES Y ARRANQUE SUZUKI GN125 NSU,6.22,0.0
1347/00520-038,COMANDO LUCES YAM.CRYPTON LUCES/GIRO/BOC. CR077 NSU,9.29,0.0
1347/00510-038,COMANDO LUCES ZANELLA SEXY LUCES/ARRANQUE CR060 NSU,6.27,0.0
1347/00139-022,"COMANDO LUCES, GIRO Y BOCINA HONDA STORM L.IZQ. NSU",5.52,0.0
1347/00145-022,"COMANDO LUCES,GIRO Y BOCINA HONDA CG 150 L.IZQ. NSU",7.57,0.0
1347/00148-022,"COMANDO LUCES,GIRO Y BOCINA HONDA XR 250 TORNADO NSU",9.93,0.0
1347/00155-022,"COMANDO LUCES,GIRO Y BOCINA YAMAHA XTZ 125 NSU",7.33,0.0
1347/00149-022,"COMANDO LUCES,GIRO,CEB,BOC,MONDIAL HD254 L.IZQ.NEG NSU",9.5,0.0
1347/00146-022,"COMANDO LUCES,GIRO,CEB,BOCINA YAMAHA CRYPTON L.IZQ NSU",7.86,0.0
1347/00368-077,COMANDO LUCES/GIRO/BOCINA MOTOMEL DAKAR 200 NSU,4.95,0.0
1342/00182-038,COMANDO MAN FRENO C/BOMBA H.CG/TITAN ESP.R.DER.8MM NSU,8.76,0.0
1342/00140-038,COMANDO MANIJA C/BOMBA HONDA CB400/CB250 NIGHTWAK NSU,9.82,0.0
1342/00021-038,COMANDO MANIJA DE FRENO C/BOMBA SUZUKI EN125 NSU,9.95,0.0
1342/00021-022,COMANDO MANIJA DE FRENO C/BOMBA SUZUKI EN125 NSU,9.95,0.0
1342/00025-077,COMANDO MANIJA DE FRENO C/CALIP.MOTOMEL CUSTOM/ZAN NSU,111.33,0.0
1342/00005-038,COMANDO MANIJA DE FRENO GILERA SMASH C/BOMBA NSU,11.98,0.0
1342/00005-022,COMANDO MANIJA DE FRENO GILERA SMASH C/BOMBA NSU,11.98,0.0
1342/00020-038,COMANDO MANIJA DE FRENO UNIV.C/BOMBA Y SOP.RECTANG NSU,14.7,0.0
1347/00528-022,COMANDO MANIJA EMBRAGUE BAJAJ ROUSER 135 2CABLES NSU,4.79,0.0
1347/00362-022,COMANDO MANIJA EMBRAGUEC/SOP.ESPEJO SKUA150/200/S2 NSU,3.9,0.0
1342/00050-022,COMANDO MANIJA FRENO A DISCO UNIVERSAL RECTANGULAR NSU,10.23,0.0
1342/00100-038,COMANDO MANIJA FRENO C/BOMBA BETA1105/FUTURA/WAVE NSU,8.52,0.0
1342/00160-038,COMANDO MANIJA FRENO C/BOMBA CG125/TITAN2000/150 NSU,10.75,0.0
1342/00190-038,COMANDO MANIJA FRENO C/BOMBA GILERA VC 150 CUSTOM NSU,10.36,0.0
1342/00115-022,COMANDO MANIJA FRENO C/BOMBA HONDA CBX 250 NSU,11.07,0.0
1342/00120-038,COMANDO MANIJA FRENO C/BOMBA HONDA STORM NSU,9.37,0.0
1342/00070-077,COMANDO MANIJA FRENO C/BOMBA MOTOMEL MOTARD 200 NSU,23.61,0.0
1342/00075-038,COMANDO MANIJA FRENO C/BOMBA MOTOMEL SKUA 150/200/ NSU,9.85,0.0
1342/00195-022,COMANDO MANIJA FRENO C/BOMBA ROUSER NS200 NSU,11.76,0.0
1342/00130-038,COMANDO MANIJA FRENO C/BOMBA UNIVERSAL 125/150 NSU,11.54,0.0
1342/00155-038,COMANDO MANIJA FRENO C/BOMBA YAMAHA FZ 16 NEW NSU,11.18,0.0
1342/00250-022,COMANDO MANIJA FRENO C/BOMBA YAMAHA FZ16 NSU,10.93,0.0
1342/00220-038,COMANDO MANIJA FRENO C/BOMBA YAMAHA YBR CHINA NSU,11.14,0.0
1342/00040-077,COMANDO MANIJA FRENO C/BOMBA/CALIPER ZANELLA RX150 NSU,58.96,0.0
1342/00080-077,COMANDO MANIJA FRENO DELC/BOMBA/CALIPER HONDACR250 NSU,64.07,0.0
1347/00380-038,COMANDO MOTOMEL SKUA 150 LUCES/GIRO/BOCINA NSU,7.3,0.0
1347/00361-022,COMANDO SOPORTE MANIJA MOTOMEL SKUA/S2 AZAPATAxJGO NSU,7.64,0.0
1321/03014-560,COMANDO TUBO ACELERADOR GILERA SMASH MDA,0.0,1609.28
1321/03028-560,COMANDO TUBO ACELERADOR GILERA SMX200/MOTOMEL SKUA MDA,0.0,2414.08
1321/03016-150,COMANDO TUBO ACELERADOR HONDA BIZ CROMOFORTE,0.6,0.0
1321/03016-560,COMANDO TUBO ACELERADOR HONDA BIZ MDA,0.0,1839.51
1321/03017-560,COMANDO TUBO ACELERADOR HONDA TITAN MDA,0.0,1839.51
1321/03011-560,COMANDO TUBO ACELERADOR MDA,0.0,1609.28
1321/00205-566,COMANDO TUBO ACELERADOR SOLOSMASH-TRIP-BIZ-JIALING VC,0.0,1988.13
1321/03024-560,COMANDO TUBO ACELERADOR YAMAHA XTZ125 MDA,0.0,1839.51
1321/03023-150,COMANDO TUBO ACELERADOR YAMAHA YBR 125 CROMOFORTE,0.56,0.0
1321/03023-560,COMANDO TUBO ACELERADOR YAMAHA YBR 125 MDA,0.0,1839.51
1347/00141-038,"COMANDOLUCES,GIRO YBOCINA YAMAHA YBR125BRASIL L.IZ NSU",4.36,0.0
1347/00141-022,"COMANDOLUCES,GIRO YBOCINA YAMAHA YBR125BRASIL L.IZ NSU",4.36,0.0
1537/00630-077,COMPRESOR DE RESORTES DE VALVULAS NSU,27.15,0.0
1431/00534-623,CONDENSADOR CICLOMOTORES ZANELLA 48 DZE,0.0,6292.15
1431/00020-567,CONDENSADOR GILERA 200 GOIBILEO V-7516 POLHEA,0.0,27.43
1431/00571-623,CONDENSADOR HONDA DAX DZE,0.0,7382.95
1431/00050-567,CONDENSADOR UNIVERSAL C/CABLE POLHEA,0.0,29.51
1431/00500-623,CONDENSADOR UNIVERSAL DZE,0.0,7117.58
1431/00535-623,CONDENSADOR ZANELLA SOL DZE,0.0,8115.24
1494/00300-038,CONECTOR FILTRO AIRE A VERIFICAR NSU,0.82,0.0
1494/00115-038,CONECTOR FILTRO AIRE GILERA SMASH/BIZ CORTO NSU,0.97,0.0
1494/00100-022,CONECTOR FILTRO AIRE GILERA SMASH/BIZ LARGO NSU,0.74,0.0
1494/00100-038,CONECTOR FILTRO AIRE GILERA SMASH/BIZ LARGO NSU,0.74,0.0
1494/00113-022,CONECTOR FILTRO AIRE HONDA BIZ 105 NSU,0.87,0.0
1494/00114-038,CONECTOR FILTRO AIRE HONDA CG150 TITAN NSU,2.35,0.0
1494/00114-022,CONECTOR FILTRO AIRE HONDA CG150 TITAN NSU,2.35,0.0
1494/00117-022,CONECTOR FILTRO AIRE HONDA STORM NSU,2.69,0.0
1494/00122-038,CONECTOR FILTRO AIRE HONDA XR150L NSU,4.37,0.0
1494/00119-022,CONECTOR FILTRO AIRE MONDIAL HD 250/254 NSU,3.33,0.0
1494/00121-022,CONECTOR FILTRO AIRE MOTOMEL DAKAR 200 NSU,2.03,0.0
1494/00126-038,CONECTOR FILTRO AIRE SUZUKI AX 100 NSU,0.59,0.0
1494/00200-038,CONECTOR FILTRO AIRE YAMAHA YBR 125 NSU,2.29,0.0
1494/00260-022,CONECTOR FILTRO AIRE ZANELLA RX 150 NSU,0.99,0.0
1317/00077-022,CONJ. CILINDRO ALUM. YAMAHA FZ 16 C/PISTON Y ARO NSU,39.59,0.0
1317/00080-138,CONJ. CILINDRO ALUM. ZANELLA RX 150 C/PISTON Y ARO .,34.74,0.0
1317/00080-077,CONJ. CILINDRO ALUM. ZANELLA RX 150 C/PISTON Y ARO NSU,33.99,0.0
1317/00080-022,CONJ. CILINDRO ALUM. ZANELLA RX 150 C/PISTON Y ARO NSU,34.0,0.0
1317/00008-128,CONJ. CILINDRO ALUM.BAJAJ PULSAR 200 C/PISTON Y AR .,43.19,0.0
1715/00005-022,CONJ. DE DIRECCION BAJAJ ROUSER NS200 NSU,3.33,0.0
1715/00056-022,CONJ. DE DIRECCION GILERA SMASH NSU,2.42,0.0
1715/00071-022,CONJ. DE DIRECCION HONDA CBX250 TWISTER CONICO NSU,3.58,0.0
1715/00080-022,CONJ. DE DIRECCION HONDA CG125/DAX70 NSU,2.21,0.0
1715/00104-022,CONJ. DE DIRECCION HONDA TITAN 150 NEW NSU,3.51,0.0
1715/00103-022,CONJ. DE DIRECCION HONDA TITAN 2000/TITAN150 NSU,3.06,0.0
1715/00108-022,CONJ. DE DIRECCION HONDA TORNADO REV NSU,3.53,0.0
1715/00106-022,CONJ. DE DIRECCION HONDA WAVE 110S NSU,2.81,0.0
1715/00125-022,CONJ. DE DIRECCION KAWASAKI KAZER NSU,4.36,0.0
1715/00130-022,CONJ. DE DIRECCION SUZUKI AX100  NSU,2.73,0.0
1715/00131-022,CONJ. DE DIRECCION SUZUKI EN125 NSU,2.9,0.0
1715/00140-022,CONJ. DE DIRECCION YAMAHA  V-80 NSU,2.99,0.0
1715/00140-569,CONJ. DE DIRECCION YAMAHA  V-80 PRO,0.0,143.57
1715/00135-022,CONJ. DE DIRECCION YAMAHA CRYPTON NSU,2.9,0.0
1715/00137-022,CONJ. DE DIRECCION YAMAHA FZ16 NSU,2.81,0.0
1715/00155-022,CONJ. DE DIRECCION YAMAHA NEW CRYPTON NSU,2.75,0.0
1715/00166-022,CONJ. DE DIRECCION YAMAHA XTZ 125 NSU,3.24,0.0
1715/00215-022,CONJ. DE DIRECCION ZANELLA RX 150 CONICO NSU,3.17,0.0
1317/00063-038,CONJ.CIL.ALUM.ROUSER NS200 C/PISTON Y ARO D72MMP17 NSU,65.41,0.0
1317/00069-128,CONJ.CILI. ALUM.MOT.SKUA 250 D67MMC/P Y ARO VARILL .,31.02,0.0
1317/00053-022,CONJ.CILIN ALUM. HONDA NX 200 63.5mm P15 C/PyARO NSU,44.38,0.0
1317/00020-022,CONJ.CILINDRO ALUM. BIZ 50MM C/PISTON Y AROS NSU,22.2,0.0
1317/00090-022,CONJ.CILINDRO ALUM. GIL.REVOLUTIOM 52.4 P14 C/AR NSU,46.66,0.0
1317/00062-022,"CONJ.CILINDRO ALUM. HONDA BIZ 125 52,4MMC/PISTON NSU",30.27,0.0
1317/00064-022,CONJ.CILINDRO ALUM. HONDA TWISTER 250 73MM C/PISTO NSU,67.09,0.0
1317/00066-128,CONJ.CILINDRO ALUM. HONDA XR125L C/PISTON Y AROS .,31.56,0.0
1317/00055-128,CONJ.CILINDRO ALUM. SUZUKI AX100 C/PISTON Y ARO .,37.7,0.0
1317/00055-022,CONJ.CILINDRO ALUM. SUZUKI AX100 C/PISTON Y ARO NSU,37.36,0.0
1317/00070-022,CONJ.CILINDRO ALUM. T-100 52.4MMH72.5C/PISTONYAROS NSU,51.77,0.0
1317/00059-022,CONJ.CILINDRO ALUM.G.TRIP 52.4MM(120CM3)C/PIST/ARO NSU,31.05,0.0
1317/00058-022,CONJ.CILINDRO ALUM.GUERR.TRIP 54MM P13 NSU,38.85,0.0
1317/00057-128,CONJ.CILINDRO ALUM.M.MOTARD/DAKAR200 D67 P16 C/PIS .,44.64,0.0
1317/00056-128,CONJ.CILINDRO ALUM.SKUA 200 C/PISTY ARO D63.5 P15 .,41.02,0.0
1317/00056-022,CONJ.CILINDRO ALUM.SKUA 200 C/PISTY ARO D63.5 P15 NSU,40.99,0.0
1317/00072-128,CONJ.CILINDRO ALUM.YAMAHA CRYPTON C/PISTON Y AROS .,33.59,0.0
1317/00072-022,CONJ.CILINDRO ALUM.YAMAHA CRYPTON C/PISTON Y AROS NSU,35.05,0.0
1317/00073-128,CONJ.CILINDRO ALUM.YAMAHA NEW CRYPTON 51MM C/PISTO .,36.71,0.0
1317/00075-128,CONJ.CILINDRO ALUM.YAMAHA YBR125 C/PISTON Y AROS .,37.63,0.0
1317/00075-022,CONJ.CILINDRO ALUM.YAMAHA YBR125 C/PISTON Y AROS NSU,36.64,0.0
1317/00075-077,CONJ.CILINDRO ALUM.YAMAHA YBR125 C/PISTON Y AROS NSU,36.63,0.0
1317/00043-022,CONJ.CILINDRO GILERA SMASH50MM C/PISTON YARO NSU,25.24,0.0
1317/00045-138,CONJ.CILINDRO GILERA SMASH52.4MMC/PISTONYARO .,25.91,0.0
1317/00041-022,CONJ.CILINDRO HONDA DAX70 47MM P13 C/PISTON Y ARO NSU,20.72,0.0
1715/00109-022,CONJ.DE DIRECCION HONDA XR 150 L NSU,4.05,0.0
1187/00045-038,CONJ.ENG. CAJA MOT.CUSTON/CERRO/ZAN150 C/BAL C/ROS NSU,48.28,0.0
1187/00070-077,CONJ.ENGRANAJE CAJA  ZANELLA RX 150 NSU,26.81,0.0
1187/00023-077,CONJ.ENGRANAJE CAJA DAX110/MAX110/DAY110/FUSION NSU,18.25,0.0
1187/00005-022,CONJ.ENGRANAJE CAJA GILERA SMASH NSU,22.63,0.0
1187/00010-022,CONJ.ENGRANAJE CAJA HONDA C100 NSU,22.54,0.0
1187/00027-038,CONJ.ENGRANAJE CAJA HONDA WAVE 110S NSU,24.58,0.0
1187/00035-038,CONJ.ENGRANAJE CAJA HONDA XR 150 L NSU,52.63,0.0
1187/00022-077,CONJ.ENGRANAJE CAJA M90 NSU,28.79,0.0
1187/00042-077,CONJ.ENGRANAJE CAJA MOTOMEL CG150/SKUA 150 NSU,36.07,0.0
1187/00047-077,CONJ.ENGRANAJE CAJA MOTOMEL MOTARD 200 NSU,36.18,0.0
1187/00047-038,CONJ.ENGRANAJE CAJA MOTOMEL MOTARD 200 NSU,36.18,0.0
1187/00046-038,CONJ.ENGRANAJE CAJA MOTOMEL MOTARD200 C/BALANCEADO NSU,34.98,0.0
1187/00043-038,CONJ.ENGRANAJE CAJA MOTOMEL SKUA 200 LARGO NSU,32.05,0.0
1187/00048-022,CONJ.ENGRANAJE CAJA MOTOMEL SKUA 250 NSU,34.98,0.0
1187/00060-038,CONJ.ENGRANAJE CAJA SUZUKI AX 100 NSU,36.9,0.0
1187/00062-038,CONJ.ENGRANAJE CAJA YAMAHA NEW CRYPTON 110cc. NSU,41.4,0.0
1187/00065-022,CONJ.ENGRANAJE CAJA YAMAHA YBR NSU,43.97,0.0
1417/00040-514,CONJUNTO RECTO DE ACERO ESPECIAL ZANELLA C/JAULA BRN,0.0,75905.06
1123/00110-566,CONO PEDALIN TRAS. ZANELLA DUE VC,0.0,758.24
1821/00160-621,CONTRA TUERCA DIRECCION ZANELLA RX150 x5unid. .,0.0,5652.22
1859/00110-566,CONTRAPESOS VARIADOR KENIA JIALINGxJGO. VC,0.0,3981.49
1359/00017-517,CORONA BACCIO BOMBE 1/2 X 3/16 Z40 CATALANO,0.0,16067.37
1359/01855-517,CORONA BAJAJ GUERRERO 200 PULSAR/ROUSER/RX200 Z-38 CATALANO,0.0,29463.48
1359/10021-517,CORONA BAJAJ/ROUSER 200 NS Z-39 CATALANO,0.0,32881.03
1359/01849-517,CORONA BETA 200 TR MOTARD CAD.428 Z-48 C/REB. CATALANO,0.0,27100.41
1359/01851-517,CORONA BETA 300 EURO CAD.530 Z-46 CATALANO,0.0,51019.68
1359/00165-517,CORONA CR80 Z-46 CATALANO,0.0,44557.05
1354/00005-038,CORONA DE DISTRIBUCION GILERA SMASH Z-32 3AGUJEROS NSU,0.94,0.0
1354/00010-022,CORONA DE DISTRIBUCION GUERRERO 50/70/100/ECONOZ32 NSU,1.33,0.0
1354/00020-038,CORONA DE DISTRIBUCION HONDA C100 BIZ Z-28 3AGUJER NSU,0.59,0.0
1354/00039-077,CORONA DE DISTRIBUCION HONDA CG 150 NEW (34T) NSU,2.34,0.0
1354/00038-077,CORONA DE DISTRIBUCION HONDA WAVE 110S Z-32 NSU,2.64,0.0
1354/00090-022,CORONA DE DISTRIBUCION MOT.CUSTOM 200/CB200 32D.2A NSU,0.87,0.0
1354/00120-077,CORONA DE DISTRIBUCION YAMAHA YBR125 Z-34 NSU,2.37,0.0
1354/00130-038,CORONA DE DISTRIBUCION YAMAHA YBR125/XTZ125 Z-36 NSU,2.63,0.0
1359/00135-517,CORONA FOURTRAX Z-38 CATALANO,0.0,40910.06
1359/00036-517,CORONA GARELLI NOI BIM.BBE Z-46 CATALANO,0.0,23068.43
1359/00043-517,CORONA GARELLI NOI MATIC Z-30 CATALANO,0.0,7879.51
1359/00038-517,CORONA GARELLI NOI MATIC Z-32 CATALANO,0.0,7879.51
1359/01838-517,CORONA GILERA 200 SMX C/PROTEC.CAD.428 Z-46 CATALANO,0.0,25386.63
1359/01847-128,CORONA GILERA 200 SMX MOTARD (BOMBE) CAD.428 Z46 .,2.7,0.0
1359/01872-517,CORONA GILERA 250 G1 CAD.520 Z-44 CATALANO,0.0,29610.83
1359/01834-517,CORONA GILERA 250 VCR CAD.520 Z-36 CATALANO,0.0,22362.66
1359/01868-517,CORONA GILERA 400 SMX CAD.520 Z-40 CATALANO,0.0,39028.62
1359/00069-517,CORONA GILERA FUTURA 110-GILERA SMASH Z-36 CATALANO,0.0,11073.87
1359/00027-517,CORONA GILERA SMASH/WAVE/DAELIM CITY PLUS Z-35 CATALANO,0.0,10865.07
1359/01873-517,CORONA GILERA VCR 200 CAD.428 Z-38 CATALANO,0.0,19799.84
1359/00386-517,CORONA GUERRERO 110 TRIP 1/2 X 1/4 Z-35 CATALANO,0.0,12213.24
1359/00385-517,CORONA GUERRERO 125GC Q Z-39 CATALANO,0.0,19254.77
1359/00389-517,CORONA GUERRERO 80 M.4TIEMPOS 1/2 X 5/16 Z44 CATALANO,0.0,26576.22
1359/01368-517,CORONA GUERRERO TRIP 110/LD/ZB110 1/2 X 5/16 Z-34 CATALANO,0.0,12300.31
1359/01032-517,CORONA HONDA 100 BIZ C/PROTECT. 1/2X5/16 Z35 CATALANO,0.0,13789.15
1359/00164-517,CORONA HONDA 100 BIZ Z-35 CATALANO,0.0,12213.24
1359/01370-517,CORONA HONDA 125 NXR BROS 1/2 X 5/16 Z51 CATALANO,0.0,30627.49
1359/01397-517,CORONA HONDA 125 NXR BROS 1/2 X 5/16 Z54 CATALANO,0.0,36704.94
1359/01012-517,CORONA HONDA 125 NXR BROS 1/2*5/16 Z-52 CATALANO,0.0,29243.84
1359/01396-517,CORONA HONDA 125 NXR BROSS CAD.428 Z-50 CATALANO,0.0,30396.81
1359/00136-517,CORONA HONDA 250 CBN 250 Z-33 CATALANO,0.0,18877.55
1359/01049-517,CORONA HONDA 400 NX FALCON 5/8X1/4 Z40 CATALANO,0.0,41654.27
1359/01824-517,CORONA HONDA BIZ 125 CAD.428 Z-34 CATALANO,0.0,11598.06
1359/00092-517,CORONA HONDA C-90 ECONO-POWER Z-36 CATALANO,0.0,11819.27
1359/00174-517,CORONA HONDA C-90 LUXE Z-39 CATALANO,0.0,15759.04
